filename,width,height,class,xmin,ymin,xmax,ymax
Img_1175_jpg.rf.4c889f19bb874ca14930bdbbf6b7d0e9.jpg,640,640,0,142,423,450,557
Img_1175_jpg.rf.4c889f19bb874ca14930bdbbf6b7d0e9.jpg,640,640,0,519,524,584,560
WEBSmoke1221_jpg.rf.4ca9cdb398a7e79fe0b07bde44746698.jpg,640,640,4,68,225,242,325
WEBSmoke1221_jpg.rf.4ca9cdb398a7e79fe0b07bde44746698.jpg,640,640,2,320,264,410,348
WEBSmoke1221_jpg.rf.4ca9cdb398a7e79fe0b07bde44746698.jpg,640,640,2,450,292,500,328
ck0u97a47vo2h0944rwxehqpl_jpeg_jpg.rf.4cade45eb86101fa12b9487cca71928d.jpg,640,640,4,1,16,165,448
WEBFire207_jpg.rf.4cd24bab4fe32aeaab8302b6f3efb323.jpg,640,640,4,258,238,433,380
WEBFire207_jpg.rf.4cd24bab4fe32aeaab8302b6f3efb323.jpg,640,640,2,320,382,456,420
WEBFire207_jpg.rf.4cd24bab4fe32aeaab8302b6f3efb323.jpg,640,640,2,494,432,548,450
Img_2095_jpg.rf.4ce07d13da1b9d2026f7109b1940f59a.jpg,640,640,0,149,133,363,584
Img_520_jpg.rf.4cb40266500e0aaa2723789f1ef66a2a.jpg,640,640,0,161,41,529,459
0096_jpg.rf.4cf73d78326fd0dc2f9d54c62723776e.jpg,640,640,4,52,92,176,386
Img_454_jpg.rf.4cd5ae0a22ae71a5dcc7944f97e87b64.jpg,640,640,0,56,15,424,304
ck0qbnoibg4ip0838na1tnqe8_jpeg_jpg.rf.4d281c854a8425bf07a386ebdd15e042.jpg,640,640,4,398,254,544,322
647_jpg.rf.4d1b7583bbce77762228c317d19b93a7.jpg,640,640,4,434,80,496,262
647_jpg.rf.4d1b7583bbce77762228c317d19b93a7.jpg,640,640,2,190,146,438,228
new_fire_fire-485_png_jpg.rf.4d296c883c639784e82c6ba29dcaebe7.jpg,640,640,4,226,76,638,350
new_fire_fire-485_png_jpg.rf.4d296c883c639784e82c6ba29dcaebe7.jpg,640,640,2,388,314,494,418
new_fire_fire-485_png_jpg.rf.4d296c883c639784e82c6ba29dcaebe7.jpg,640,640,2,18,440,216,544
Img_68_jpg.rf.4d31ade7140f195ed0e1506d26f0b040.jpg,640,640,0,258,64,352,327
fire1-865-_jpg.rf.4d300edb525a2f54fc28136b1ed74b99.jpg,640,640,2,166,94,434,460
Img_428_jpg.rf.4d41787fd4860e89457eb9c94a414e23.jpg,640,640,0,92,341,258,640
Img_1283_jpg.rf.4d4093f0d26c602b73326a6c66859af4.jpg,640,640,0,11,500,50,529
Img_1283_jpg.rf.4d4093f0d26c602b73326a6c66859af4.jpg,640,640,0,157,456,223,545
Img_1283_jpg.rf.4d4093f0d26c602b73326a6c66859af4.jpg,640,640,0,278,314,351,546
Img_1283_jpg.rf.4d4093f0d26c602b73326a6c66859af4.jpg,640,640,0,423,263,496,400
Img_559_jpg.rf.4d6a3f9de2ce255279092c545790fd79.jpg,640,640,0,160,41,524,488
Img_103_jpg.rf.4d7e39ddc71ab091f23c61f0d29481ad.jpg,640,640,0,246,109,315,257
Img_103_jpg.rf.4d7e39ddc71ab091f23c61f0d29481ad.jpg,640,640,0,314,217,367,337
ck0kdwh3o6akx0838c87v3jbu_jpeg_jpg.rf.4d7eee8d1e3f5fd6ed89daafc75a53b5.jpg,640,640,4,198,267,295,309
fire1-974-_jpg.rf.4da91de3c545fa5f25701b001a3f2c89.jpg,640,640,2,14,24,476,400
fire1-148-_jpg.rf.4dcae744fe63ebaa1965caded24132af.jpg,640,640,2,168,190,476,342
Img_1230_jpg.rf.4db7df44988c187411edce0787cfa130.jpg,640,640,0,1,0,180,404
Img_2037_jpg.rf.4dcd632139670d6279ff8475a5f4f9c2.jpg,640,640,0,177,177,335,578
Img_1500_jpg.rf.4d98a4709e0e1c08b1e0a41e73650ccd.jpg,640,640,0,326,420,382,436
fire1-34-_jpg.rf.4dc0747c551d2262f8884fa30220947a.jpg,640,640,2,142,2,460,580
MirrorWEBFire1155_jpg.rf.4dd7440f0bd13bfb0a66d6daa1ac7cda.jpg,640,640,2,210,212,458,484
MirrorWEBFire1155_jpg.rf.4dd7440f0bd13bfb0a66d6daa1ac7cda.jpg,640,640,2,86,282,126,326
MirrorWEBFire2034_jpg.rf.4dd8eb107f9ffd455d3c96e36b17600b.jpg,640,640,2,160,266,240,388
MirrorWEBFire2034_jpg.rf.4dd8eb107f9ffd455d3c96e36b17600b.jpg,640,640,4,254,326,318,406
MirrorWEBFire2034_jpg.rf.4dd8eb107f9ffd455d3c96e36b17600b.jpg,640,640,2,288,414,338,454
MirrorWEBFire2034_jpg.rf.4dd8eb107f9ffd455d3c96e36b17600b.jpg,640,640,4,54,82,278,254
fire1-20-_jpg.rf.4dd3ec4e678503ed43be2f6d13b578eb.jpg,640,640,2,184,298,302,410
fire1-20-_jpg.rf.4dd3ec4e678503ed43be2f6d13b578eb.jpg,640,640,2,316,268,462,334
fire1-20-_jpg.rf.4dd3ec4e678503ed43be2f6d13b578eb.jpg,640,640,4,246,136,634,304
1022_jpg.rf.4ddd12cafbaa0ce19b03ee19cb8793bd.jpg,640,640,2,272,226,374,318
1022_jpg.rf.4ddd12cafbaa0ce19b03ee19cb8793bd.jpg,640,640,2,380,272,444,354
1022_jpg.rf.4ddd12cafbaa0ce19b03ee19cb8793bd.jpg,640,640,4,224,144,520,252
fire1-920-_jpg.rf.4e0d80492ac0c1487ee769af62a69342.jpg,640,640,2,52,224,554,578
932_jpg.rf.4e2d2594009c2f09814e314e62014860.jpg,640,640,2,26,48,604,472
Img_497_jpg.rf.4de24bb84bf56df5e7e52e423e44ea29.jpg,640,640,0,99,39,414,301
13_jpg.rf.4e939024a97870ad3ea0294a1de2c3da.jpg,640,640,2,104,164,438,396
Img_2090_jpg.rf.4e4797bff72c6febf30972f59bd74a8c.jpg,640,640,0,160,111,361,578
FireDetectionImage_MirrorWEBFire088_jpg.rf.4e86d969845de25e0bcf6552860127c8.jpg,640,640,2,20,254,370,600
FireDetectionImage_MirrorWEBFire088_jpg.rf.4e86d969845de25e0bcf6552860127c8.jpg,640,640,2,102,68,210,248
8_jpg.rf.4e9c89241dcba1b9b1b4f00e5c060ecb.jpg,640,640,4,41,73,357,329
8_jpg.rf.4e9c89241dcba1b9b1b4f00e5c060ecb.jpg,640,640,2,294,336,348,398
8_jpg.rf.4e9c89241dcba1b9b1b4f00e5c060ecb.jpg,640,640,4,44,342,162,458
ck0qc5zvxk5mi0721s96pwrwt_jpeg_jpg.rf.4eaa152c13af94b02a4283e69dcf84fa.jpg,640,640,4,172,271,220,305
Img_203_jpg.rf.4e9e87b8ca5be1fc01798b71a2986f9c.jpg,640,640,0,247,436,303,496
Img_203_jpg.rf.4e9e87b8ca5be1fc01798b71a2986f9c.jpg,640,640,0,307,373,401,483
Img_203_jpg.rf.4e9e87b8ca5be1fc01798b71a2986f9c.jpg,640,640,0,480,441,523,486
278_jpg.rf.4e9ffad3bebc07c66c4183d2854e369f.jpg,640,640,2,106,104,486,568
Img_1640_jpg.rf.4eab7b7ab6e53c7b940c39d5f2c6431b.jpg,640,640,0,305,378,405,549
Img_1194_jpg.rf.4eadc3ec4ff73f6e0d6393b59a878311.jpg,640,640,0,141,263,426,555
Img_1194_jpg.rf.4eadc3ec4ff73f6e0d6393b59a878311.jpg,640,640,0,522,531,593,560
ck0khrg9xan7u0721mn5rxpzo_jpeg_jpg.rf.4eb0dbdf3fff78b540bdbf091b51dbef.jpg,640,640,4,212,231,254,319
Img_1837_jpg.rf.4eb28f575953c34d41421c2fce8d1609.jpg,640,640,0,180,145,319,469
Img_1837_jpg.rf.4eb28f575953c34d41421c2fce8d1609.jpg,640,640,0,415,110,472,171
Img_1837_jpg.rf.4eb28f575953c34d41421c2fce8d1609.jpg,640,640,0,387,260,482,307
Img_1994_jpg.rf.4eb5d51ab940f23c4dee8a5b1b11c7bc.jpg,640,640,0,182,210,333,588
Img_1216_jpg.rf.4ec75cb7e3ee7bf08ac8ecdf21f2439d.jpg,640,640,0,128,250,432,560
Img_1216_jpg.rf.4ec75cb7e3ee7bf08ac8ecdf21f2439d.jpg,640,640,0,514,536,582,558
Img_1216_jpg.rf.4ec75cb7e3ee7bf08ac8ecdf21f2439d.jpg,640,640,0,0,533,27,559
NoiseWEBFire070_jpg.rf.4eca36b9ff3842684a8d30d272e204aa.jpg,640,640,2,8,198,136,246
NoiseWEBFire070_jpg.rf.4eca36b9ff3842684a8d30d272e204aa.jpg,640,640,2,160,224,460,326
NoiseWEBFire070_jpg.rf.4eca36b9ff3842684a8d30d272e204aa.jpg,640,640,2,484,320,636,354
Img_471_jpg.rf.4ecf1aad18cf6a9b04be03dd4653ae80.jpg,640,640,0,91,6,272,316
Img_471_jpg.rf.4ecf1aad18cf6a9b04be03dd4653ae80.jpg,640,640,0,232,19,402,274
fire1-841-_jpg.rf.4f0ebd5a8892cb930a738c5fc0d3b841.jpg,640,640,2,128,6,438,626
Img_1045_jpg.rf.4eedb9eb136338c329b4d15a5d3fa2c8.jpg,640,640,0,390,522,513,628
fire1-246-_jpg.rf.4ee467b487274d227968c31f0e64ecfc.jpg,640,640,2,226,228,392,352
fire1-438-_jpg.rf.4ee5261a33de88e1f385ba92b985afbe.jpg,640,640,2,178,234,420,342
NoiseWEBFire1449_jpg.rf.4ef589ced5caa74359463d4d5dbdb1a3.jpg,640,640,2,214,288,260,312
NoiseWEBFire1449_jpg.rf.4ef589ced5caa74359463d4d5dbdb1a3.jpg,640,640,2,136,288,300,366
ezgif-frame-121_jpg.rf.4f109932995a2b3ffa636e1ebb77b06c.jpg,640,640,2,146,78,414,550
fire1-594-_jpg.rf.4f122d2739da669d06d74a4bc8b3ebff.jpg,640,640,2,354,66,388,144
fire1-594-_jpg.rf.4f122d2739da669d06d74a4bc8b3ebff.jpg,640,640,2,306,100,354,184
fire1-594-_jpg.rf.4f122d2739da669d06d74a4bc8b3ebff.jpg,640,640,4,354,148,426,208
fire1-594-_jpg.rf.4f122d2739da669d06d74a4bc8b3ebff.jpg,640,640,2,324,208,412,378
Img_1659_jpg.rf.4f24251ac6ccd113cec6d1b5f22bb342.jpg,640,640,0,224,261,294,396
Img_1650_jpg.rf.4f2700a66422faf14abb8b0ab516a29c.jpg,640,640,0,176,269,237,364
NoiseWEBFire1042_jpg.rf.4f3667b0a23c7f58b20d443d9122d263.jpg,640,640,4,268,80,476,228
NoiseWEBFire1042_jpg.rf.4f3667b0a23c7f58b20d443d9122d263.jpg,640,640,2,224,220,422,298
NoiseWEBFire1042_jpg.rf.4f3667b0a23c7f58b20d443d9122d263.jpg,640,640,2,418,328,446,350
Img_1992_jpg.rf.4f35023c687f8d33d62e3b321efd123b.jpg,640,640,0,183,295,338,594
1290_jpg.rf.4f3a5858eb04b8a8f719bc38a2709fe5.jpg,640,640,2,516,164,608,272
1290_jpg.rf.4f3a5858eb04b8a8f719bc38a2709fe5.jpg,640,640,2,248,140,340,336
1290_jpg.rf.4f3a5858eb04b8a8f719bc38a2709fe5.jpg,640,640,2,2,140,112,498
1290_jpg.rf.4f3a5858eb04b8a8f719bc38a2709fe5.jpg,640,640,2,138,212,290,446
1290_jpg.rf.4f3a5858eb04b8a8f719bc38a2709fe5.jpg,640,640,2,250,408,334,498
Img_25_jpg.rf.4f35780b67f3254de021be08bb514497.jpg,640,640,0,240,118,350,337
ck0tzqdzqwucd07218blh12ir_jpeg_jpg.rf.4f536a6316bbbf437b5f9335477b5810.jpg,640,640,4,177,268,215,300
Img_1666_jpg.rf.4f85925239c5597f405ee38b073ff957.jpg,640,640,0,190,327,284,425
new_fire_fire-81_png_jpg.rf.4f53a82ea46ee57ec4b0094885158739.jpg,640,640,4,108,312,288,360
new_fire_fire-81_png_jpg.rf.4f53a82ea46ee57ec4b0094885158739.jpg,640,640,4,188,362,358,426
new_fire_fire-81_png_jpg.rf.4f53a82ea46ee57ec4b0094885158739.jpg,640,640,2,356,386,436,440
new_fire_fire-81_png_jpg.rf.4f53a82ea46ee57ec4b0094885158739.jpg,640,640,4,98,146,234,310
fire1-550-_jpg.rf.4f6772ba87a8fde51b5511280784ed40.jpg,640,640,2,152,126,398,390
Img_1218_jpg.rf.4f964f8c6d3d5a6f29562ce6b42380a2.jpg,640,640,0,120,232,432,553
Img_1218_jpg.rf.4f964f8c6d3d5a6f29562ce6b42380a2.jpg,640,640,0,518,526,588,559
Img_1218_jpg.rf.4f964f8c6d3d5a6f29562ce6b42380a2.jpg,640,640,0,3,532,22,570
Img_1657_jpg.rf.4f910a22d37a61d1eda4b69d519fb422.jpg,640,640,0,209,286,288,386
new_fire_fire-485_png_jpg.rf.4f96b68f1a33aa0451fda7ca0d02f650.jpg,640,640,4,226,76,638,350
new_fire_fire-485_png_jpg.rf.4f96b68f1a33aa0451fda7ca0d02f650.jpg,640,640,2,388,314,494,418
new_fire_fire-485_png_jpg.rf.4f96b68f1a33aa0451fda7ca0d02f650.jpg,640,640,2,18,440,216,544
914_jpg.rf.4fa37387d710efe95c17d85f8b8f2bc0.jpg,640,640,4,312,80,638,352
914_jpg.rf.4fa37387d710efe95c17d85f8b8f2bc0.jpg,640,640,2,284,292,312,352
914_jpg.rf.4fa37387d710efe95c17d85f8b8f2bc0.jpg,640,640,4,314,354,424,420
914_jpg.rf.4fa37387d710efe95c17d85f8b8f2bc0.jpg,640,640,4,181,80,342,292
Img_2107_jpg.rf.4fadb6d1e1a58b4eb750dfca5ed7fa82.jpg,640,640,0,135,107,361,596
0188_jpg.rf.4fdde327dc3477faf869e7e49c207ec8.jpg,640,640,2,274,212,388,264
fire1-216-_jpg.rf.4fec0d6dd5e240a7af611f0bdfe46ea9.jpg,640,640,2,264,108,412,304
ck0ukglh8v4be0838snyl10yu_jpeg_jpg.rf.4fc94ad93114d5f215c2bd72ea69af77.jpg,640,640,4,193,273,213,299
Img_1630_jpg.rf.4fc017acc9ded9b8f3026c3180c9b7df.jpg,640,640,0,327,350,435,559
fire1-252-_jpg.rf.5005e29ed3ef989fed36225f502de2b4.jpg,640,640,2,222,184,372,348
fire1-1368-_jpg.rf.4ff89c92d569a75254a4ab736a645807.jpg,640,640,2,98,188,484,604
ck0t5tq5hmo8508389vjkpile_jpeg_jpg.rf.4fe4ccfa27cffc1520270c92710043b1.jpg,640,640,4,401,259,473,334
Img_2042_jpg.rf.5008f3379e42bb5a72a26aa7ff2fcaeb.jpg,640,640,0,168,107,341,582
fire1-815-_jpg.rf.500efa398f8e0857b8877ff34bf46306.jpg,640,640,2,134,174,470,312
MirrorWEBFire267_jpg.rf.502a369a9f20572ef209af67b74a486d.jpg,640,640,4,256,214,364,288
MirrorWEBFire267_jpg.rf.502a369a9f20572ef209af67b74a486d.jpg,640,640,2,360,282,384,304
MirrorWEBFire267_jpg.rf.502a369a9f20572ef209af67b74a486d.jpg,640,640,2,486,370,544,410
WEBFire1260_jpg.rf.5026fc6cb87c3bf0f0fabe2de51ac0e7.jpg,640,640,2,4,114,508,484
449_jpg.rf.5033629e14cbb8098ae4b6b08e217117.jpg,640,640,2,2,140,196,364
Img_1473_jpg.rf.504f21eb879f2675836c47f7c4d440a7.jpg,640,640,0,359,419,374,437
Img_1473_jpg.rf.504f21eb879f2675836c47f7c4d440a7.jpg,640,640,0,344,429,352,436
Img_225_jpg.rf.5059503ff466277d8962e98bfe8faca7.jpg,640,640,0,279,12,328,86
Img_225_jpg.rf.5059503ff466277d8962e98bfe8faca7.jpg,640,640,0,261,165,333,357
Img_225_jpg.rf.5059503ff466277d8962e98bfe8faca7.jpg,640,640,0,260,376,443,545
Img_1780_jpg.rf.505819a034ed105e6a928f518b03c240.jpg,640,640,0,236,236,302,372
Img_1598_jpg.rf.507380f80ed73486d654f6f1b1da4459.jpg,640,640,0,229,350,423,577
Img_1598_jpg.rf.507380f80ed73486d654f6f1b1da4459.jpg,640,640,0,76,475,126,548
fire1-253-_jpg.rf.5065b884806b42bac5f1d0821fedcf2f.jpg,640,640,2,220,232,420,342
Img_1204_jpg.rf.502df6035db48ebc8ba43e45e94f5897.jpg,640,640,0,158,266,425,553
Img_1204_jpg.rf.502df6035db48ebc8ba43e45e94f5897.jpg,640,640,0,509,535,585,558
0105_jpg.rf.50aab465d0126298302d72152f093eb9.jpg,640,640,2,264,354,316,412
fire1-362-_jpg.rf.50bc845e52799bff10cb95ae012399c4.jpg,640,640,2,202,186,410,334
fire1-362-_jpg.rf.50bc845e52799bff10cb95ae012399c4.jpg,640,640,2,156,380,350,478
ck0lyhdgvtl1m0a46g6vawhau_jpeg_jpg.rf.50ca17fecc4e5ad8c50f89ea220e7931.jpg,640,640,4,126,229,251,415
fire1-1165-_jpg.rf.50b6db04655609ab76850ebbf25842ad.jpg,640,640,2,212,246,378,380
fire1-1165-_jpg.rf.50b6db04655609ab76850ebbf25842ad.jpg,640,640,4,96,242,208,398
fire1-1165-_jpg.rf.50b6db04655609ab76850ebbf25842ad.jpg,640,640,2,378,276,480,438
fire1-1165-_jpg.rf.50b6db04655609ab76850ebbf25842ad.jpg,640,640,4,4,156,74,248
fire1-1165-_jpg.rf.50b6db04655609ab76850ebbf25842ad.jpg,640,640,2,74,158,258,246
fire1-1042-_jpg.rf.50c0733da95523fe2f5d7fdeee851040.jpg,640,640,2,232,96,314,380
fire1-306-_jpg.rf.50e28d8455f9bff4b04166bd05a6ab03.jpg,640,640,2,164,212,410,384
WEBSmoke112_jpg.rf.50cbcdfb18e3f54e023047bce378a047.jpg,640,640,4,280,242,375,392
WEBSmoke112_jpg.rf.50cbcdfb18e3f54e023047bce378a047.jpg,640,640,2,414,372,458,430
Img_1827_jpg.rf.50f7f035f2a25e4759cb89486baac526.jpg,640,640,0,176,136,322,466
Img_1827_jpg.rf.50f7f035f2a25e4759cb89486baac526.jpg,640,640,0,349,53,460,158
Img_1827_jpg.rf.50f7f035f2a25e4759cb89486baac526.jpg,640,640,0,385,266,495,316
Img_351_jpg.rf.50e75ea98be0173b8eb151c0221973ad.jpg,640,640,0,135,233,224,637
Img_351_jpg.rf.50e75ea98be0173b8eb151c0221973ad.jpg,640,640,0,222,529,272,592
Img_1497_jpg.rf.5106558bd536c08d6c6d739349a49174.jpg,640,640,0,322,426,381,439
0058_jpg.rf.510d854997898b0a61d6c7a1bee98a4d.jpg,640,640,4,288,141,366,331
0058_jpg.rf.510d854997898b0a61d6c7a1bee98a4d.jpg,640,640,2,364,310,386,344
ck0t734s0mizv0863sujq0i7p_jpeg_jpg.rf.510664ab94cef43a0b74a195c31f5a3d.jpg,640,640,4,82,285,261,395
MirrorWEBFire1322_jpg.rf.513e3a4cc38725d5522b426316e63824.jpg,640,640,2,310,188,408,290
Img_1642_jpg.rf.5153b87eb09326286fc74a1561dba87b.jpg,640,640,0,344,394,402,527
fire1-172-_jpg.rf.511b714e2dbb17c888109b7ec5755229.jpg,640,640,2,254,214,334,316
fire1-172-_jpg.rf.511b714e2dbb17c888109b7ec5755229.jpg,640,640,2,378,210,486,330
fire1-172-_jpg.rf.511b714e2dbb17c888109b7ec5755229.jpg,640,640,2,384,324,556,396
0193_jpg.rf.513e9302d09ac3e4998e56064b692020.jpg,640,640,2,350,294,394,396
MirrorWEBSmoke2380_jpg.rf.51125022e6f7e10df7c9de106e88af33.jpg,640,640,4,242,167,532,310
MirrorWEBSmoke2380_jpg.rf.51125022e6f7e10df7c9de106e88af33.jpg,640,640,2,112,310,434,370
Img_1111_jpg.rf.515f3da0f0f7b0f5aa1d146f6525326b.jpg,640,640,0,393,556,525,627
Img_1896_jpg.rf.5160da8ec10a50decf802a529af2b7c2.jpg,640,640,0,313,169,428,231
Img_1896_jpg.rf.5160da8ec10a50decf802a529af2b7c2.jpg,640,640,0,76,141,304,425
Img_1896_jpg.rf.5160da8ec10a50decf802a529af2b7c2.jpg,640,640,0,321,0,400,106
MirrorWEBSmoke2539_jpg.rf.517560f19cad8f4fbca78891be19cba8.jpg,640,640,2,270,180,314,252
MirrorWEBSmoke2539_jpg.rf.517560f19cad8f4fbca78891be19cba8.jpg,640,640,2,346,240,364,254
MirrorWEBSmoke2539_jpg.rf.517560f19cad8f4fbca78891be19cba8.jpg,640,640,4,164,0,432,328
Img_2021_jpg.rf.5173d99193e6b39c66f9c9541ff90e68.jpg,640,640,0,173,205,337,582
Img_262_jpg.rf.51af093188e15482627e849e0327ca4d.jpg,640,640,0,189,156,355,505
Img_262_jpg.rf.51af093188e15482627e849e0327ca4d.jpg,640,640,0,328,519,400,548
Img_262_jpg.rf.51af093188e15482627e849e0327ca4d.jpg,640,640,0,260,17,333,102
fire1-874-_jpg.rf.517d2e5242025aacb541da041a3ae161.jpg,640,640,2,286,54,604,468
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,182,394,204,406
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,408,258,614,334
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,300,348,318,356
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,340,318,348,326
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,228,370,236,376
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,618,434,638,452
WEBFire247_jpg.rf.5197ff60b113dd47cc31c726cc62b0cb.jpg,640,640,2,400,328,406,334
fire1-962-_jpg.rf.51a3656df852c4eb287acaf8866cdddf.jpg,640,640,2,146,108,490,576
MirrorWEBFire1380_jpg.rf.51b3d0c36f9c7324e303340e577b2ed5.jpg,640,640,2,172,294,352,370
MirrorWEBFire1380_jpg.rf.51b3d0c36f9c7324e303340e577b2ed5.jpg,640,640,2,360,300,580,378
WEBSmoke1209_jpg.rf.51d72bf44eee76ce6a2c15109eb57853.jpg,640,640,4,0,139,349,394
WEBSmoke1209_jpg.rf.51d72bf44eee76ce6a2c15109eb57853.jpg,640,640,2,358,414,374,434
Img_2087_jpg.rf.51c4cbd60361c5ee023e02e3fc1de064.jpg,640,640,0,157,131,358,586
ck0ovlupvx57v0721dn80vmur_jpeg_jpg.rf.51c01e6ebe6a35e3b8aace2167018e23.jpg,640,640,4,229,272,420,420
Img_1041_jpg.rf.51db2fdb5e214554ecab3cfa240c4fd3.jpg,640,640,0,372,515,518,638
0110_JPG_jpg.rf.51edd895a490576caa6d9589bac86472.jpg,640,640,2,136,242,360,304
Img_345_jpg.rf.51e3ad40ce178f906495a63d6bfcaa72.jpg,640,640,0,135,414,231,622
Img_345_jpg.rf.51e3ad40ce178f906495a63d6bfcaa72.jpg,640,640,0,210,524,276,596
fire1-38-_jpg.rf.51f840f82fb321342bb4767c3247cba9.jpg,640,640,2,8,6,602,550
Img_1374_jpg.rf.5202abdba2b63e0cfd1771a3c132de8d.jpg,640,640,0,47,244,115,335
Img_1374_jpg.rf.5202abdba2b63e0cfd1771a3c132de8d.jpg,640,640,0,179,463,248,558
Img_1374_jpg.rf.5202abdba2b63e0cfd1771a3c132de8d.jpg,640,640,0,324,451,440,567
Img_1374_jpg.rf.5202abdba2b63e0cfd1771a3c132de8d.jpg,640,640,0,453,73,511,565
Img_1374_jpg.rf.5202abdba2b63e0cfd1771a3c132de8d.jpg,640,640,0,536,504,640,554
fire1-492-_jpg.rf.52146af45da7d6fcc7f33d58b01b71d4.jpg,640,640,2,170,160,478,524
fire1-54-_jpg.rf.520ccec5c56bbed3f2e0f041d15aaf90.jpg,640,640,2,212,116,574,380
new_fire_fire-608_png_jpg.rf.5206a157afa23ad04aa5698cc9ccc065.jpg,640,640,2,0,98,346,468
ck0kkxngib3qh0721x6mgyttk_jpeg_jpg.rf.521d7337fd09c8cad943af9614da4d3a.jpg,640,640,4,164,332,358,376
ck0qc86fnk6ox0721cb5kg3tl_jpeg_jpg.rf.5225e7f516ce2bea6f076019e3e750d8.jpg,640,640,4,183,323,234,388
Img_1054_jpg.rf.523e76791e65fbf121cefc13fefaf866.jpg,640,640,0,366,511,520,640
Img_283_jpg.rf.52590fecb02164e37af40d4d894a7698.jpg,640,640,0,153,448,448,495
Img_283_jpg.rf.52590fecb02164e37af40d4d894a7698.jpg,640,640,0,310,537,637,640
Img_283_jpg.rf.52590fecb02164e37af40d4d894a7698.jpg,640,640,0,4,561,167,637
WEBFire267_jpg.rf.522f2db643b435250a25250953e303a5.jpg,640,640,2,96,370,154,410
WEBFire267_jpg.rf.522f2db643b435250a25250953e303a5.jpg,640,640,2,252,282,276,304
Img_352_jpg.rf.5256d84cc1e8d0b50191f7284230b2dd.jpg,640,640,0,132,270,223,631
Img_352_jpg.rf.5256d84cc1e8d0b50191f7284230b2dd.jpg,640,640,0,221,540,268,591
Img_1695_jpg.rf.525a5fd475d6752c1f41be511034808c.jpg,640,640,0,218,69,404,392
fire1-834-_jpg.rf.52490206d77245e3c375fc26fe795f0c.jpg,640,640,2,266,118,458,446
0147_jpg.rf.526f2e9838bd3291d84e8e986782914a.jpg,640,640,2,428,154,604,532
Img_2018_jpg.rf.528106e6853fce5cca8604e95a3218ff.jpg,640,640,0,166,213,333,589
fire1-11-_jpg.rf.5277dff3f308211c28a37cebd8f16bdc.jpg,640,640,2,30,2,138,184
fire1-11-_jpg.rf.5277dff3f308211c28a37cebd8f16bdc.jpg,640,640,4,144,10,380,202
fire1-11-_jpg.rf.5277dff3f308211c28a37cebd8f16bdc.jpg,640,640,2,414,282,456,328
fire1-11-_jpg.rf.5277dff3f308211c28a37cebd8f16bdc.jpg,640,640,2,516,336,638,434
fire1-11-_jpg.rf.5277dff3f308211c28a37cebd8f16bdc.jpg,640,640,2,14,278,188,500
Img_264_jpg.rf.52a854c03486f8dbaa6552bc7d13f6b0.jpg,640,640,0,264,23,342,98
Img_264_jpg.rf.52a854c03486f8dbaa6552bc7d13f6b0.jpg,640,640,0,194,154,340,479
Img_264_jpg.rf.52a854c03486f8dbaa6552bc7d13f6b0.jpg,640,640,0,307,508,414,551
Img_1658_jpg.rf.52b0e034ae7928776c5aa9d0a6fd9c50.jpg,640,640,0,216,282,294,388
MirrorWEBFire1411_jpg.rf.52bc98572de6a91cded9bab87d0ac1b0.jpg,640,640,4,376,106,620,330
MirrorWEBFire1411_jpg.rf.52bc98572de6a91cded9bab87d0ac1b0.jpg,640,640,2,192,112,486,408
MirrorWEBFire1411_jpg.rf.52bc98572de6a91cded9bab87d0ac1b0.jpg,640,640,4,170,204,282,382
MirrorWEBFire1411_jpg.rf.52bc98572de6a91cded9bab87d0ac1b0.jpg,640,640,2,498,330,582,420
ck0ndgh043xns0863o9d4l0kk_jpeg_jpg.rf.52addda659c148358234625153e4a5e5.jpg,640,640,4,209,263,298,313
Img_2119_jpg.rf.52aa7314bcf52af218e1518b440b1a97.jpg,640,640,0,129,155,368,578
WEBFire1867_jpg.rf.52cb3bbd3aa1f4f3b5165f95387e06ca.jpg,640,640,4,206,266,290,318
WEBFire1867_jpg.rf.52cb3bbd3aa1f4f3b5165f95387e06ca.jpg,640,640,2,282,320,298,324
Img_1778_jpg.rf.52d11c6d1763aac42aeccf0ecc00e6e0.jpg,640,640,0,232,239,307,361
Img_1772_jpg.rf.52de3ed8045fb170453cb0d3a7dc8dc9.jpg,640,640,0,235,244,313,375
Img_1772_jpg.rf.52de3ed8045fb170453cb0d3a7dc8dc9.jpg,640,640,0,341,272,374,305
0119_jpg.rf.5301bf2416f929b94c4cde366af8dc01.jpg,640,640,4,110,32,564,428
0119_jpg.rf.5301bf2416f929b94c4cde366af8dc01.jpg,640,640,2,213,2,503,79
0119_jpg.rf.5301bf2416f929b94c4cde366af8dc01.jpg,640,640,2,136,340,430,638
